,op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,mean_abs_error,correlation,scale,zero_point,tensor_name,range,rmse/scale
307,FULLY_CONNECTED,2230,8192.0,0.0124637345,0.00029688832,0.082195,0.00015564743,0.009994166,0.9991155324023332,0.02928762,-3,model_1/transformer/layer_1/output_layer_norm/mul_1;model_1/transformer/layer_1/output_layer_norm/add_1;model_1/transformer/layer_2/mha/mhasdp_5/value/MatMul;model_1/transformer/layer_2/mha/mhasdp_5/value/add1,7.4683431,0.4259777311125081
850,RESHAPE,4402,8192.0,0.0,0.0,0.0,0.0,0.0,0.9991137453426004,0.05637018,8,model_1/transformer/layer_7/mha/mhasdp_2/MatMul_1,14.3743959,0.0
52,MUL,1210,16384.0,0.0,0.0,0.0,0.0,0.0,0.9991049566815629,0.055596128,-12,model_1/transformer/layer_0/mha/mhasdp_3/truediv;model_1/transformer/layer_0/mha/mhasdp_0/Sqrt,14.177012640000001,0.0
53,ADD,1214,16384.0,0.0,0.0,0.0,0.0,0.0,0.9991049566815629,0.055596128,-12,model_1/transformer/layer_0/mha/mhasdp_3/add,14.177012640000001,0.0
318,FULLY_CONNECTED,2274,8192.0,0.009906126,0.00012486821,0.044950735,9.8217024e-05,0.008148454,0.9990831757917146,0.027970986,8,model_1/transformer/layer_1/output_layer_norm/mul_1;model_1/transformer/layer_1/output_layer_norm/add_1;model_1/transformer/layer_2/mha/mhasdp_6/value/MatMul;model_1/transformer/layer_2/mha/mhasdp_6/value/add1,7.13260143,0.3543117944445179
175,FULLY_CONNECTED,1702,8192.0,0.038016938,-0.00043436914,0.1946287,0.0014462966,0.031290222,0.9990781036742874,0.10806171,9,model_1/transformer/layer_0/output_layer_norm/mul_1;model_1/transformer/layer_0/output_layer_norm/add_1;model_1/transformer/layer_1/mha/mhasdp_4/query/MatMul;model_1/transformer/layer_1/mha/mhasdp_4/query/add1,27.55573605,0.3519304517338028
395,RESHAPE,2582,8192.0,0.0,0.0,0.0,0.0,0.0,0.9990752103651864,0.043371793,-20,model_1/transformer/layer_3/mha/mhasdp_3/MatMul,11.059807215,0.0
263,FULLY_CONNECTED,2054,8192.0,0.0124007,-0.0003033752,0.06492288,0.00015397757,0.010056477,0.9990701442589516,0.030640857,-6,model_1/transformer/layer_1/output_layer_norm/mul_1;model_1/transformer/layer_1/output_layer_norm/add_1;model_1/transformer/layer_2/mha/mhasdp_1/value/MatMul;model_1/transformer/layer_2/mha/mhasdp_1/value/add1,7.813418535,0.40497463509677184
197,FULLY_CONNECTED,1790,8192.0,0.01557151,0.00022621639,0.08902939,0.00024284623,0.012710287,0.9990463242673954,0.042672787,2,model_1/transformer/layer_0/output_layer_norm/mul_1;model_1/transformer/layer_0/output_layer_norm/add_1;model_1/transformer/layer_1/mha/mhasdp_6/query/MatMul;model_1/transformer/layer_1/mha/mhasdp_6/query/add1,10.881560684999998,0.365186466788664
619,FULLY_CONNECTED,3478,8192.0,0.01784081,0.00058584,0.16451664,0.00031940296,0.014194658,0.9990235135582848,0.03728059,7,model_1/transformer/layer_4/output_layer_norm/mul_1;model_1/transformer/layer_4/output_layer_norm/add_1;model_1/transformer/layer_5/mha/mhasdp_2/value/MatMul;model_1/transformer/layer_5/mha/mhasdp_2/value/add1,9.50655045,0.4793874843077387
768,RESHAPE,4074,8192.0,0.0,0.0,0.0,0.0,0.0,0.9990203466661444,0.040682286,-9,model_1/transformer/layer_6/mha/mhasdp_5/MatMul_1,10.37398293,0.0
630,FULLY_CONNECTED,3522,8192.0,0.01798058,-0.001002541,0.20111534,0.0003252349,0.0141860135,0.999020005549659,0.035474937,2,model_1/transformer/layer_4/output_layer_norm/mul_1;model_1/transformer/layer_4/output_layer_norm/add_1;model_1/transformer/layer_5/mha/mhasdp_3/value/MatMul;model_1/transformer/layer_5/mha/mhasdp_3/value/add1,9.046108935,0.5083665167424486
176,RESHAPE,1706,8192.0,0.0,0.0,0.0,0.0,0.0,0.9990091115446078,0.079374075,3,model_1/transformer/layer_1/mha/mhasdp_4/MatMul,20.240389125,0.0
297,RESHAPE,2190,8192.0,0.0,0.0,0.0,0.0,0.0,0.9989944740736952,0.033801667,7,model_1/transformer/layer_2/mha/mhasdp_4/MatMul_1,8.619425085,0.0
608,FULLY_CONNECTED,3434,8192.0,0.015433887,-0.00014471936,0.1164462,0.00023885934,0.012367059,0.9989898369564584,0.034161936,-4,model_1/transformer/layer_4/output_layer_norm/mul_1;model_1/transformer/layer_4/output_layer_norm/add_1;model_1/transformer/layer_5/mha/mhasdp_1/value/MatMul;model_1/transformer/layer_5/mha/mhasdp_1/value/add1,8.711293679999999,0.45240629496743295
393,FULLY_CONNECTED,2574,8192.0,0.016000723,0.00030417574,0.08027896,0.00025650137,0.013070925,0.998979356719961,0.043371793,-20,model_1/transformer/layer_2/output_layer_norm/mul_1;model_1/transformer/layer_2/output_layer_norm/add_1;model_1/transformer/layer_3/mha/mhasdp_3/key/MatMul;model_1/transformer/layer_3/mha/mhasdp_3/key/add1,11.059807215,0.36926442374060764
642,RESHAPE,3570,8192.0,0.0,0.0,0.0,0.0,0.0,0.9989727317461664,0.042413075,7,model_1/transformer/layer_5/mha/mhasdp_4/MatMul_1,10.815334125,0.0
754,ADD,4018,16384.0,0.0,0.0,0.0,0.0,0.0,0.9989606373987796,0.13226615,17,model_1/transformer/layer_6/mha/mhasdp_4/add,33.72786825,0.0
753,MUL,4014,16384.0,0.0,0.0,0.0,0.0,0.0,0.9989606373987796,0.13226615,17,model_1/transformer/layer_6/mha/mhasdp_4/truediv;model_1/transformer/layer_0/mha/mhasdp_0/Sqrt,33.72786825,0.0
849,FULLY_CONNECTED,4398,8192.0,0.026043821,0.00030377778,0.26324302,0.0006813398,0.020642448,0.9989600732285208,0.05637018,8,model_1/transformer/layer_6/output_layer_norm/mul_1;model_1/transformer/layer_6/output_layer_norm/add_1;model_1/transformer/layer_7/mha/mhasdp_2/value/MatMul;model_1/transformer/layer_7/mha/mhasdp_2/value/add1,14.3743959,0.463054871770834
893,FULLY_CONNECTED,4574,8192.0,0.017940573,-0.00097057107,0.1342572,0.00032372802,0.014328906,0.9989599882804754,0.038834993,4,model_1/transformer/layer_6/output_layer_norm/mul_1;model_1/transformer/layer_6/output_layer_norm/add_1;model_1/transformer/layer_7/mha/mhasdp_6/value/MatMul;model_1/transformer/layer_7/mha/mhasdp_6/value/add1,9.902923215,0.46330492228577164
757,RESHAPE,4030,8192.0,0.0,0.0,0.0,0.0,0.0,0.998946817258336,0.035050057,-7,model_1/transformer/layer_6/mha/mhasdp_4/MatMul_1,8.937764535000001,0.0
174,FULLY_CONNECTED,1698,8192.0,0.028011251,-0.0002623521,0.27779248,0.00078561745,0.022866992,0.9989453893901478,0.079374075,3,model_1/transformer/layer_0/output_layer_norm/mul_1;model_1/transformer/layer_0/output_layer_norm/add_1;model_1/transformer/layer_1/mha/mhasdp_4/key/MatMul;model_1/transformer/layer_1/mha/mhasdp_4/key/add1,20.240389125,0.35312371393432185
531,FULLY_CONNECTED,3126,8192.0,0.022189999,0.0022141903,0.15446393,0.000497861,0.017858142,0.9989376340892104,0.04982106,3,model_1/transformer/layer_3/output_layer_norm/mul_1;model_1/transformer/layer_3/output_layer_norm/add_1;model_1/transformer/layer_4/mha/mhasdp_5/query/MatMul;model_1/transformer/layer_4/mha/mhasdp_5/query/add1,12.7043703,0.4478587773444448
373,RESHAPE,2494,8192.0,0.0,0.0,0.0,0.0,0.0,0.9989147895863926,0.057434835,3,model_1/transformer/layer_3/mha/mhasdp_1/MatMul,14.645882924999999,0.0
260,MUL,2042,16384.0,0.0,0.0,0.0,0.0,0.0,0.9988888031342624,0.08715208,5,model_1/transformer/layer_2/mha/mhasdp_1/truediv;model_1/transformer/layer_0/mha/mhasdp_0/Sqrt,22.223780400000003,0.0
261,ADD,2046,16384.0,0.0,0.0,0.0,0.0,0.0,0.9988888031342624,0.08715208,5,model_1/transformer/layer_2/mha/mhasdp_1/add,22.223780400000003,0.0
50,RESHAPE,1202,8192.0,0.0,0.0,0.0,0.0,0.0,0.9988863937325398,0.0357443,9,model_1/transformer/layer_0/mha/mhasdp_3/MatMul,9.1147965,0.0
664,RESHAPE,3658,8192.0,0.0,0.0,0.0,0.0,0.0,0.9988730087025656,0.029331615,9,model_1/transformer/layer_5/mha/mhasdp_6/MatMul_1,7.479561824999999,0.0
371,FULLY_CONNECTED,2486,8192.0,0.021877687,-0.0024968255,0.5828318,0.0004863514,0.017088342,0.9988517628796658,0.057434835,3,model_1/transformer/layer_2/output_layer_norm/mul_1;model_1/transformer/layer_2/output_layer_norm/add_1;model_1/transformer/layer_3/mha/mhasdp_1/key/MatMul;model_1/transformer/layer_3/mha/mhasdp_1/key/add1,14.645882924999999,0.3839721339630444
767,FULLY_CONNECTED,4070,8192.0,0.018483622,-0.0012475477,0.13467406,0.00034398132,0.014827075,0.9988418027588232,0.040682286,-9,model_1/transformer/layer_5/output_layer_norm/mul_1;model_1/transformer/layer_5/output_layer_norm/add_1;model_1/transformer/layer_6/mha/mhasdp_5/value/MatMul;model_1/transformer/layer_6/mha/mhasdp_5/value/add1,10.37398293,0.45589211493926335
296,FULLY_CONNECTED,2186,8192.0,0.014182279,-0.00015823808,0.07387933,0.00020125833,0.011465785,0.9988409558768546,0.033801667,7,model_1/transformer/layer_1/output_layer_norm/mul_1;model_1/transformer/layer_1/output_layer_norm/add_1;model_1/transformer/layer_2/mha/mhasdp_4/value/MatMul;model_1/transformer/layer_2/mha/mhasdp_4/value/add1,8.619425085,0.41969984941853816
383,FULLY_CONNECTED,2534,8192.0,0.019704528,-0.0004240519,0.09611454,0.00038895995,0.016167512,0.9988132093423732,0.05531451,1,model_1/transformer/layer_2/output_layer_norm/mul_1;model_1/transformer/layer_2/output_layer_norm/add_1;model_1/transformer/layer_3/mha/mhasdp_2/query/MatMul;model_1/transformer/layer_3/mha/mhasdp_2/query/add1,14.105200049999999,0.3565441977046918
641,FULLY_CONNECTED,3566,8192.0,0.020797446,-0.0015208313,0.26375073,0.00043664992,0.01643729,0.9988095609697716,0.042413075,7,model_1/transformer/layer_4/output_layer_norm/mul_1;model_1/transformer/layer_4/output_layer_norm/add_1;model_1/transformer/layer_5/mha/mhasdp_4/value/MatMul;model_1/transformer/layer_5/mha/mhasdp_4/value/add1,10.815334125,0.49268226800331444
48,FULLY_CONNECTED,1194,8192.0,0.013874142,-0.00090879557,0.0582467,0.00019333958,0.011332493,0.998804896472416,0.0357443,9,model_1/transformer/bert_embedding/layer_normalization/mul_1;model_1/transformer/bert_embedding/layer_normalization/add_1;model_1/transformer/layer_0/mha/mhasdp_3/key/MatMul;model_1/transformer/layer_0/mha/mhasdp_3/key/add1,9.1147965,0.3890035717532155
509,FULLY_CONNECTED,3038,8192.0,0.019791445,0.0018477673,0.19774602,0.00039573328,0.015982533,0.9987920766367788,0.04943674,3,model_1/transformer/layer_3/output_layer_norm/mul_1;model_1/transformer/layer_3/output_layer_norm/add_1;model_1/transformer/layer_4/mha/mhasdp_3/query/MatMul;model_1/transformer/layer_4/mha/mhasdp_3/query/add1,12.606368699999999,0.40239396896235996
165,RESHAPE,1662,8192.0,0.0,0.0,0.0,0.0,0.0,0.9987828066832628,0.03649926,-6,model_1/transformer/layer_1/mha/mhasdp_3/MatMul,9.3073113,0.0
294,ADD,2178,16384.0,0.0,0.0,0.0,0.0,0.0,0.9987762215518672,0.052160744,7,model_1/transformer/layer_2/mha/mhasdp_4/add,13.30098972,0.0
293,MUL,2174,16384.0,0.0,0.0,0.0,0.0,0.0,0.9987762215518672,0.052160744,7,model_1/transformer/layer_2/mha/mhasdp_4/truediv;model_1/transformer/layer_0/mha/mhasdp_0/Sqrt,13.30098972,0.0
193,RESHAPE,1774,8192.0,0.0,0.0,0.0,0.0,0.0,0.998765706605774,0.035673514,-1,model_1/transformer/layer_1/mha/mhasdp_5/MatMul_1,9.09674607,0.0
546,ADD,3186,16384.0,0.0,0.0,0.0,0.0,0.0,0.9987655964356092,0.061705906,-2,model_1/transformer/layer_4/mha/mhasdp_6/add,15.73500603,0.0
545,MUL,3182,16384.0,0.0,0.0,0.0,0.0,0.0,0.9987655964356092,0.061705906,-2,model_1/transformer/layer_4/mha/mhasdp_6/truediv;model_1/transformer/layer_0/mha/mhasdp_0/Sqrt,15.73500603,0.0
756,FULLY_CONNECTED,4026,8192.0,0.016195014,0.0001628943,0.17119652,0.00026348836,0.012831335,0.9987649015608469,0.035050057,-7,model_1/transformer/layer_5/output_layer_norm/mul_1;model_1/transformer/layer_5/output_layer_norm/add_1;model_1/transformer/layer_6/mha/mhasdp_4/value/MatMul;model_1/transformer/layer_6/mha/mhasdp_4/value/add1,8.937764535000001,0.4631183493044243
301,FULLY_CONNECTED,2206,8192.0,0.017315278,-0.0012059853,0.117658265,0.00030181234,0.014217293,0.9987379355775592,0.04946646,-9,model_1/transformer/layer_1/output_layer_norm/mul_1;model_1/transformer/layer_1/output_layer_norm/add_1;model_1/transformer/layer_2/mha/mhasdp_5/query/MatMul;model_1/transformer/layer_2/mha/mhasdp_5/query/add1,12.6139473,0.3512025531679172
750,FULLY_CONNECTED,4002,8192.0,0.022448296,-0.0007731391,0.26364762,0.0005062661,0.017929578,0.99872386524765,0.05634471,-14,model_1/transformer/layer_5/output_layer_norm/mul_1;model_1/transformer/layer_5/output_layer_norm/add_1;model_1/transformer/layer_6/mha/mhasdp_4/query/MatMul;model_1/transformer/layer_6/mha/mhasdp_4/query/add1,14.36790105,0.39933398849569496
560,RESHAPE,3242,8192.0,0.0,0.0,0.0,0.0,0.0,0.998718615353904,0.025328176,-8,model_1/transformer/layer_4/mha/mhasdp_7/MatMul_1,6.45868488,0.0
663,FULLY_CONNECTED,3654,8192.0,0.014256127,0.0004647306,0.20664132,0.00020441944,0.011126122,0.9987064630344576,0.029331615,9,model_1/transformer/layer_4/output_layer_norm/mul_1;model_1/transformer/layer_4/output_layer_norm/add_1;model_1/transformer/layer_5/mha/mhasdp_6/value/MatMul;model_1/transformer/layer_5/mha/mhasdp_6/value/add1,7.479561824999999,0.48744444021486394
163,FULLY_CONNECTED,1654,8192.0,0.014946109,0.0005702075,0.10228653,0.00022404519,0.012051168,0.9986724404796852,0.03649926,-6,model_1/transformer/layer_0/output_layer_norm/mul_1;model_1/transformer/layer_0/output_layer_norm/add_1;model_1/transformer/layer_1/mha/mhasdp_3/key/MatMul;model_1/transformer/layer_1/mha/mhasdp_3/key/add1,9.3073113,0.4100943187040499
658,RESHAPE,3634,8192.0,0.0,0.0,0.0,0.0,0.0,0.9986468884962428,0.05069416,-9,model_1/transformer/layer_5/mha/mhasdp_6/MatMul,12.9270108,0.0
49,FULLY_CONNECTED,1198,8192.0,0.012194459,0.00072357565,0.059113007,0.00014926592,0.0098379925,0.9986269228386736,0.026995556,3,model_1/transformer/bert_embedding/layer_normalization/mul_1;model_1/transformer/bert_embedding/layer_normalization/add_1;model_1/transformer/layer_0/mha/mhasdp_3/query/MatMul;model_1/transformer/layer_0/mha/mhasdp_3/query/add1,6.88386678,0.4525723888673295
192,FULLY_CONNECTED,1770,8192.0,0.013598928,-0.00080351444,0.15771711,0.00018605142,0.010930132,0.9986088151736492,0.035673514,-1,model_1/transformer/layer_0/output_layer_norm/mul_1;model_1/transformer/layer_0/output_layer_norm/add_1;model_1/transformer/layer_1/mha/mhasdp_5/value/MatMul;model_1/transformer/layer_1/mha/mhasdp_5/value/add1,9.09674607,0.38235837140628653
334,FULLY_CONNECTED,2338,65536.0,0.01954708,-0.00077190757,0.09031149,0.00038274852,0.016142834,0.9985833584170196,0.055732507,-75,model_1/transformer/layer_2/mha/mhaattention_output/MatMul;model_1/transformer/layer_2/mha/mhaattention_output/add,14.211789285,0.3510331900536395
656,FULLY_CONNECTED,3626,8192.0,0.019886285,0.0002308011,0.1324533,0.000396195,0.016095402,0.9985623503073536,0.05069416,-9,model_1/transformer/layer_4/output_layer_norm/mul_1;model_1/transformer/layer_4/output_layer_norm/add_1;model_1/transformer/layer_5/mha/mhasdp_6/key/MatMul;model_1/transformer/layer_5/mha/mhasdp_6/key/add1,12.9270108,0.3926418289298964
559,FULLY_CONNECTED,3238,8192.0,0.0113440845,9.863477e-05,0.061077558,0.00012884429,0.009102579,0.99853357520985,0.025328176,-8,model_1/transformer/layer_3/output_layer_norm/mul_1;model_1/transformer/layer_3/output_layer_norm/add_1;model_1/transformer/layer_4/mha/mhasdp_7/value/MatMul;model_1/transformer/layer_4/mha/mhasdp_7/value/add1,6.45868488,0.4481554404591171
905,RESHAPE,4622,8192.0,0.0,0.0,0.0,0.0,0.0,0.998518383935567,0.049274478,1,model_1/transformer/layer_7/mha/mhasdp_7/MatMul_12,12.56499189,0.0
776,ADD,4106,16384.0,0.0,0.0,0.0,0.0,0.0,0.998490878566988,0.092230976,-9,model_1/transformer/layer_6/mha/mhasdp_6/add,23.518898880000002,0.0
775,MUL,4102,16384.0,0.0,0.0,0.0,0.0,0.0,0.998490878566988,0.092230976,-9,model_1/transformer/layer_6/mha/mhasdp_6/truediv;model_1/transformer/layer_0/mha/mhasdp_0/Sqrt,23.518898880000002,0.0
257,FULLY_CONNECTED,2030,8192.0,0.016418243,0.0003287272,0.12732494,0.00027005599,0.01327122,0.9984824561500736,0.04196048,3,model_1/transformer/layer_1/output_layer_norm/mul_1;model_1/transformer/layer_1/output_layer_norm/add_1;model_1/transformer/layer_2/mha/mhasdp_1/query/MatMul;model_1/transformer/layer_2/mha/mhasdp_1/query/add1,10.6999224,0.3916394750079826
209,RESHAPE,1838,8192.0,0.0,0.0,0.0,0.0,0.0,0.9984783442442862,0.033092108,7,model_1/transformer/layer_1/mha/mhasdp_7/MatMul,8.43848754,0.0
116,FULLY_CONNECTED,1466,262144.0,0.043613326,0.00051656866,0.17213932,0.0019024212,0.036003407,0.9984763945965572,0.1241859,-21,model_1/transformer/layer_0/attention_layer_norm/mul_1;model_1/transformer/layer_0/attention_layer_norm/add_1;model_1/transformer/layer_0/intermediate/MatMul;model_1/transformer/layer_0/intermediate/add;model_1/transformer/layer_0/intermediate/mul1,31.6674045,0.35122146444859786
115,FULLY_CONNECTED,1462,262144.0,0.02562477,0.00030343782,0.10113887,0.0006567323,0.021153606,0.9984763941474494,0.072964706,-21,model_1/transformer/layer_0/attention_layer_norm/mul_1;model_1/transformer/layer_0/attention_layer_norm/add_1;model_1/transformer/layer_0/intermediate/MatMul;model_1/transformer/layer_0/intermediate/add1,18.60600003,0.3512217087266588
207,FULLY_CONNECTED,1830,8192.0,0.014147195,-0.0011770225,0.12132175,0.00020184852,0.01132062,0.9983803574642528,0.033092108,7,model_1/transformer/layer_0/output_layer_norm/mul_1;model_1/transformer/layer_0/output_layer_norm/add_1;model_1/transformer/layer_1/mha/mhasdp_7/key/MatMul;model_1/transformer/layer_1/mha/mhasdp_7/key/add1,8.43848754,0.42932714822243345
131,FULLY_CONNECTED,1526,8192.0,0.015935741,0.0006894733,0.11226383,0.0002546392,0.012928183,0.99830489029315,0.041493267,-4,model_1/transformer/layer_0/output_layer_norm/mul_1;model_1/transformer/layer_0/output_layer_norm/add_1;model_1/transformer/layer_1/mha/mhasdp_0/query/MatMul;model_1/transformer/layer_1/mha/mhasdp_0/query/add1,10.580783085,0.38457849890593704
646,FULLY_CONNECTED,3586,8192.0,0.019579029,0.0007056497,0.18552917,0.00038459085,0.015699955,0.9982566201433264,0.04785121,-11,model_1/transformer/layer_4/output_layer_norm/mul_1;model_1/transformer/layer_4/output_layer_norm/add_1;model_1/transformer/layer_5/mha/mhasdp_5/query/MatMul;model_1/transformer/layer_5/mha/mhasdp_5/query/add1,12.20205855,0.40983264564113847
904,FULLY_CONNECTED,4618,8192.0,0.02375875,0.003051261,0.3213426,0.00057850406,0.01868515,0.9982547297637776,0.049274478,1,model_1/transformer/layer_6/output_layer_norm/mul_1;model_1/transformer/layer_6/output_layer_norm/add_1;model_1/transformer/layer_7/mha/mhasdp_7/value/MatMul;model_1/transformer/layer_7/mha/mhasdp_7/value/add1,12.56499189,0.48812513735476654
635,FULLY_CONNECTED,3542,8192.0,0.019954614,0.0002454176,0.19766189,0.00040014661,0.015932405,0.9981689727573596,0.048107266,2,model_1/transformer/layer_4/output_layer_norm/mul_1;model_1/transformer/layer_4/output_layer_norm/add_1;model_1/transformer/layer_5/mha/mhasdp_4/query/MatMul;model_1/transformer/layer_5/mha/mhasdp_4/query/add1,12.26735283,0.4158137964899126
100,RESHAPE,1402,8192.0,0.0,0.0,0.0,0.0,0.0,0.9981473106010592,0.0281508,-3,model_1/transformer/layer_0/mha/mhasdp_7/MatMul_1,7.178454,0.0
445,RESHAPE,2782,8192.0,0.0,0.0,0.0,0.0,0.0,0.9981466694167176,0.035152066,3,model_1/transformer/layer_3/mha/mhasdp_7/MatMul_1,8.96377683,0.0
554,RESHAPE,3218,8192.0,0.0,0.0,0.0,0.0,0.0,0.9981334012957992,0.06346449,-3,model_1/transformer/layer_4/mha/mhasdp_7/MatMul,16.18344495,0.0
327,ADD,2310,16384.0,0.0,0.0,0.0,0.0,0.0,0.9981041096909796,0.071141645,-24,model_1/transformer/layer_2/mha/mhasdp_7/add,18.141119475,0.0
326,MUL,2306,16384.0,0.0,0.0,0.0,0.0,0.0,0.9981041096909796,0.071141645,-24,model_1/transformer/layer_2/mha/mhasdp_7/truediv;model_1/transformer/layer_0/mha/mhasdp_0/Sqrt,18.141119475,0.0
923,MUL,4694,262144.0,0.006654871,0.00038856565,0.013239911,4.443867e-05,0.005762147,0.9980657720258802,0.026224753,-122,model_1/transformer/layer_7/intermediate/mul_1,6.687312015,0.2541962385409438
552,FULLY_CONNECTED,3210,8192.0,0.022720063,0.0007711101,0.18975918,0.0005180692,0.018539429,0.9980597317298704,0.06346449,-3,model_1/transformer/layer_3/output_layer_norm/mul_1;model_1/transformer/layer_3/output_layer_norm/add_1;model_1/transformer/layer_4/mha/mhasdp_7/key/MatMul;model_1/transformer/layer_4/mha/mhasdp_7/key/add1,16.18344495,0.3586436058878777
444,FULLY_CONNECTED,2778,8192.0,0.01386546,-0.00071199844,0.08089046,0.0001934075,0.011173363,0.9980325190473338,0.035152066,3,model_1/transformer/layer_2/output_layer_norm/mul_1;model_1/transformer/layer_2/output_layer_norm/add_1;model_1/transformer/layer_3/mha/mhasdp_7/value/MatMul;model_1/transformer/layer_3/mha/mhasdp_7/value/add1,8.96377683,0.3956268886716134
99,FULLY_CONNECTED,1398,8192.0,0.010494491,0.00064324756,0.047746096,0.000110570196,0.008596638,0.998020092222059,0.0281508,-3,model_1/transformer/bert_embedding/layer_normalization/mul_1;model_1/transformer/bert_embedding/layer_normalization/add_1;model_1/transformer/layer_0/mha/mhasdp_7/value/MatMul;model_1/transformer/layer_0/mha/mhasdp_7/value/add1,7.178454,0.3735324173362051
